Customer_ID,Age,Annual_Income,Years_Experience,Education_Level,City,House_Price
CUST-2338,30.0,,9.090445417999964,,Phoenix,297442.68267958827
CUST-2339,48.0,53840.769407219195,27.10239580376217,bachelor,Los Angeles,381708.6373211397
CUST-2340,64.0,22127.70666092429,41.99643161437694,Bachelor,Los Angeles,347514.2880001892
CUST-2341,53.0,64265.87414745877,29.2550689042318, high school ,Los Angeles,475566.9704597313
CUST-2342,62.0,,41.64594900723534,Bachelor,Chicago,531245.4356888504
CUST-2343,41.0,43658.22737863619,19.877992056289234,Bachelor,New York,305862.33771206276
CUST-2344,69.0,1463698.267372962,49.00048093887314,Master,Phoenix,547686.952543543
CUST-2345,73.0,78751.40275253117,50.93279938712167,Master,Los Angeles,
CUST-2346,32.0,27848.802712620516,13.441642597626096,PhD,Los Angeles,218865.87856302893
CUST-2347,46.0,44745.50442867572,23.24645243757631,,New York,341549.4454188961
CUST-2348,,44617.15300425404,7.4240805680357855, high school ,Los Angeles,250713.48281638676
CUST-2349,22.0,41201.93797782271,0.0,Bachelor,Los Angeles,170678.78442577113
CUST-2350,46.0,76589.49683863496,25.869540129113783,Bachelor,Los Angeles,
CUST-2351,64.0,56123.47722454393,43.95086136505325,Bachelor,Chicago,529716.8435826624
CUST-2352,21.0,54709.703173787784,0.0,Master,Los Angeles,289299.94523512013
CUST-2353,29.0,19922.75271186493,8.848787875722024,MASTER,N/A,
CUST-2354,62.0,72708.36060418453,43.559037339520316,PhD,Chicago,565175.8673912688
CUST-2355,19.0,35214.83210293055,0.0,High School,Houston,196892.91121024746
CUST-2356,44.0,,24.00548961498163,Bachelor,New York,436702.0547406168
CUST-2357,48.0,65547.53875916383,22.013458359339843,,Los Angeles,442888.6415238984
CUST-2358,68.0,87213.17191677302,45.068670392953585,Master,Los Angeles,621848.3555630075
CUST-2359,68.0,33823.59201761776,50.25833272980189,Master,Chicago,385081.43951846677
CUST-2360,53.0,-390.24311641651,30.836435933215892,Bachelor,Phoenix,164028.8723937565
CUST-2361,53.0,63676.9908950739,29.652240071182057,PhD,New York,462856.4166526454
CUST-2362,43.0,,21.604124542030636,Master,New York,553456.3059339945
CUST-2363,60.0,1695578.5411757748,43.135812676327106,High School,Phoenix,608771.0768718164
CUST-2364,44.0,64193.18830549251,19.33663550558795,Master,New York,423858.0072339906
CUST-2365,22.0,50167.276287359055,0.0,Bachelor,Chicago,279582.2290748703
CUST-2366,37.0,76142.4519327462,18.994863366359255,PhD,Los Angeles,487195.4980174102
CUST-2367,28.0,40529.076005910625,10.715404687075464,Bachelor,Houston,258477.24154979567
CUST-2368,27.0,69527.15538712438,5.7931375514194325,bachelor,New York,338057.1977676265
CUST-2369,57.0,70109.40318333254,33.521894594946716,PhD,New York,492930.39568935684
CUST-2370,,81204.1981499776,38.19168700361832,Bachelor,Chicago,563595.5168709191
CUST-2371,23.0,115193.20077822155,5.188884783498393, high school ,UNKNOWN,522541.83894806495
CUST-2372,25.0,67848.31934357533,5.3578939755244654,Master,Los Angeles,393607.73197522445
CUST-2373,40.0,49820.727485850024,17.37519530212516,Bachelor,Los Angeles,339878.30740546226
CUST-2374,64.0,59488.51375616011,42.90194131832393,,Chicago,501937.9567221994
CUST-2375,43.0,24618.481902217638,21.67927983791034,Bachelor,UNKNOWN,274459.169636867
CUST-2376,63.0,46105.73737821884,42.661702609231156,High School,Houston,414207.35527611955
CUST-2377,60.0,51814.35123773792,41.90200287626267,High School,N/A,463221.6374707094
CUST-2378,29.0,49518.23204130815,9.758834082274806, high school ,New York,292861.9433551627
CUST-2379,43.0,63047.09744067444,19.84524784603048,Master,New York,403145.5103457285
CUST-2380,30.0,43551.60135235599,11.752992900039075,Master,Chicago,256936.37509060965
CUST-2381,57.0,82420.61334648944,36.62626428002631,High School,Houston,
CUST-2382,35.0,60004.14129836394,15.374131591717832,Bachelor,New York,359253.52961590193
CUST-2383,42.0,59813.99357722771,23.933081718557204,Master,New York,
CUST-2384,50.0,53442.10566974164,26.776839500972898,Master,Houston,
CUST-2385,64.0,63103.81367717958,42.92834884258708,Bachelor,New York,538251.921317314
CUST-2386,,76501.9652933527,34.93709089728157,Master,Los Angeles,560875.3954108583
CUST-2387,60.0,42657.395685781994,-999.0,bachelor,Los Angeles,391986.97679125884
CUST-2388,29.0,,8.69341995520984,bachelor,Chicago,274676.21419540833
CUST-2389,61.0,53925.47942446671,45.023113103168846,,Chicago,479233.9968599459
CUST-2390,53.0,33082.5815305357,28.319844510988496,Bachelor,Los Angeles,
CUST-2391,65.0,43614.84280557005,43.93543877790106,Bachelor,Chicago,
CUST-2392,21.0,50475.58252910682,1.281085870149547,bachelor,Chicago,282034.06368078256
CUST-2393,22.0,77487.78361425456,1.2461564033123622,Bachelor,Los Angeles,5981767.61251181
CUST-2394,73.0,65251.2265800385,51.77374389496852,High School,Chicago,557953.7913875855
CUST-2395,54.0,63871.79822735089,30.401567273108352,,New York,453430.7908654375
CUST-2396,25.0,77017.95924335945,4.465573485880327,PhD,New York,386769.58060781466
CUST-2397,,57252.56423201207,36.48647204596815,Master,New York,455334.3269556406
CUST-2398,,67809.29699857779,40.620156590042896,High School,New York,497648.027631784
CUST-2399,45.0,57935.56494135007,26.38918444102746,Bachelor,Los Angeles,433107.1064623569
CUST-2400,48.0,65307.24698799257,28.916771639684086,PhD,Houston,407779.3385850538
CUST-2401,26.0,48344.82684776836,5.103321953702159,Bachelor,?,
CUST-2402,71.0,11223.656834471418,50.458149376411406,High School,?,300217.5075709913
CUST-2403,68.0,57314.41675627392,49.148636025431124,bachelor,Los Angeles,478087.66113433964
CUST-2404,46.0,88454.9627219988,25.448679313556166,Bachelor,Los Angeles,548452.9544546305
CUST-2405,31.0,78524.30804483185,11.80803510952263,bachelor,Los Angeles,396359.7143626493
CUST-2406,57.0,79307.94969182342,35.4050355982523,Master,New York,549593.7259509531
CUST-2407,58.0,,39.62396747714789,Bachelor,New York,551551.7446987145
CUST-2408,39.0,61773.15181922875,18.641571451865367,,Chicago,403935.69965007127
CUST-2409,28.0,63946.31414811191,7.388103887211748,Bachelor,N/A,328813.7919873795
CUST-2410,40.0,47646.962091313,16.459877822575937,,New York,312516.1124529036
CUST-2411,18.0,53678.542879459004,0.0,,New York,275902.1776561446
CUST-2412,63.0,72315.42299542284,40.3360901650111,Bachelor,Houston,521614.1211783801
CUST-2413,54.0,84077.68874337632,31.72343454694301,Master,New York,553070.8029943148
CUST-2414,38.0,57211.07448638001,15.369248743367757,High School,Houston,322711.81888769194
CUST-2415,43.0,50996.21470297177,19.86753013620155,MASTER,Chicago,369357.4466618815
CUST-2416,63.0,,46.24954280603392,Master,UNKNOWN,547418.9898539648
CUST-2417,53.0,,34.662678123976804, high school ,Los Angeles,577401.8634732998
CUST-2418,71.0,31122.903677329163,53.840735004288526,Master,Chicago,410354.4752275078
CUST-2419,40.0,14076.380937255235,16.554209960888873,Master,Los Angeles,192711.44762024484
CUST-2420,,48989.26301016833,53.14250749982178,High School,Chicago,446363.5642225356
CUST-2421,18.0,35585.75148171683,0.0,Master,Los Angeles,224704.23982536542
CUST-2422,71.0,49837.19604705378,48.608610245605874,Master,New York,495998.9255666623
CUST-2423,72.0,57044.39362365057,49.16374603316685,,Los Angeles,500092.67328214727
CUST-2424,68.0,,49.47916801288312,High School,Los Angeles,510574.6672338034
CUST-2425,57.0,89049.3506894149,35.20754064379648,High School,Houston,585482.7981176228
CUST-2426,32.0,66534.8952920464,13.136758667388033,Master,Chicago,375366.675241009
CUST-2427,,,18.208241779177037,Bachelor,Chicago,420550.7908381929
CUST-2428,,72444.14288086804,47.60727750420958,Master,New York,538236.6129807769
CUST-2429,26.0,37223.33764438462,2.041111553720552,Master,Chicago,238168.9731708911
CUST-2430,70.0,80782.23574840536,51.5184664795736,Bachelor,Los Angeles,596675.7150083738
CUST-2431,26.0,58484.7142692908,7.292881740801455,High School,Phoenix,297808.48968863336
CUST-2432,27.0,73409.61234482424,4.0532423239459305,Master,UNKNOWN,360260.7378133385
CUST-2433,69.0,38562.85533919689,50.01426667294632,Bachelor,New York,446063.149983128
CUST-2434,74.0,28924.824679678713,53.67228992605246,Bachelor,Houston,386759.1967987189
CUST-2435,70.0,,48.54504748009318,,New York,560545.3170533528
CUST-2436,43.0,,20.352129026056,MASTER,Los Angeles,414291.2444285496
CUST-2437,,41958.96891284979,35.56178109710163,Bachelor,Los Angeles,381699.6441321168
CUST-2438,52.0,42606.73837450611,35.09962419157185,Bachelor,New York,345504.8831683834
CUST-2439,,82508.69568829538,48.001365637914965,Master,Chicago,590001.1997852155
CUST-2440,42.0,36211.762142653446,22.56426000306292,Bachelor,New York,346428.11800361885
CUST-2441,43.0,92853.45906511927,20.418201236664892,Bachelor,New York,522081.03440768423
CUST-2442,28.0,41987.585307042624,5.440294107556722,Bachelor,Chicago,239188.9569850368
CUST-2443,55.0,72767.83851216765,36.163969618499884,Master,Chicago,509266.25714027195
CUST-2444,19.0,53427.63048502031,0.0,Master,UNKNOWN,258390.41698833034
CUST-2445,24.0,,2.169572464189457,Master,Chicago,382329.25468920683
CUST-2446,35.0,,14.068054822144465,Master,Chicago,339437.47803795733
CUST-2447,44.0,56744.14187855412,23.222745203680105, high school ,Los Angeles,
CUST-2448,51.0,60818.38350791442,29.641813429967687,Master,New York,408196.20891070925
CUST-2449,44.0,39956.250884370544,23.791639562191847,Bachelor,New York,349039.0533624656
CUST-2450,34.0,74816.48690840251,14.385711511635623,,Los Angeles,428447.7983428011
CUST-2451,60.0,49735.72867056829,40.46927509091866,Master,Chicago,478476.64966174256
CUST-2452,61.0,55428.00169319963,38.02839238266435,High School,Los Angeles,398871.5373282623
CUST-2453,68.0,,46.43168980414241,Bachelor,?,
CUST-2454,71.0,,52.38952572375388,High School,Los Angeles,351023.70622658887
CUST-2455,41.0,56179.44474799662,21.789294375147744,Bachelor,New York,370843.7811054741
CUST-2456,42.0,108252.30843225832,18.25428109703787,Master,New York,599260.8956529101
CUST-2457,24.0,75692.08575796048,3.702959800704403,High School,Houston,395111.0576026938
CUST-2458,69.0,59614.79240531211,44.04354950125038,Bachelor,Chicago,489927.3188555317
CUST-2459,23.0,54742.18341583465,2.093869804120739,Master,Phoenix,279319.63648229983
CUST-2460,70.0,60449.31785624093,52.795534033491954,,New York,526963.1550987749
CUST-2461,,,18.104214565462026,High School,N/A,419367.84570149565
CUST-2462,50.0,36383.743693823104,27.331353909016837,Bachelor,New York,351442.32210426853
CUST-2463,,82286.43389337744,46.52805956314572,bachelor,New York,620400.0820170465
CUST-2464,46.0,74307.62630882488,21.914396969580707,Bachelor,N/A,475393.21510103665
CUST-2465,60.0,74363.7145141587,37.73448994022992,bachelor,New York,558054.4603066568
CUST-2466,39.0,68769.51477619454,19.192882275163505,Master,Chicago,418932.5674882793
CUST-2467,43.0,60392.3331538798,20.731428304621193,High School,New York,379104.6886475002
CUST-2468,,73457.2247193364,23.528060025578057,Bachelor,Chicago,
CUST-2469,67.0,71836.28267482755,47.48837142063007,MASTER,UNKNOWN,566272.9623262294
CUST-2470,38.0,52919.18578117953,17.843092167073124,,Los Angeles,322185.3198072047
CUST-2471,66.0,48527.96454206198,45.533636792590805,Bachelor,Chicago,441470.2254023844
CUST-2472,24.0,62037.125905239736,2.3217554414599224,Master,New York,309229.4168511727
CUST-2473,34.0,90980.40302990374,13.74012223053791,Bachelor,Chicago,554746.0860719059
CUST-2474,37.0,35217.85848692198,15.752534639800487,,Los Angeles,191892.59361220244
CUST-2475,58.0,30649.494684951198,37.91561121985157,MASTER,New York,334179.06670669426
CUST-2476,66.0,63295.216824730334,44.006135949764044, high school ,Los Angeles,
CUST-2477,37.0,,15.634862051240917,Master,New York,380030.5909240757
CUST-2478,71.0,63466.83328740817,48.02008441489597,MASTER,UNKNOWN,
CUST-2479,39.0,64879.06395817001,17.929984779987528,Master,Los Angeles,406741.4000292218
CUST-2480,45.0,,22.37799827274231,Bachelor,New York,367862.4573706825
CUST-2481,,89797.26877204164,33.771907099676014,High School,Los Angeles,534855.5324104927
CUST-2482,66.0,27981.92043046969,45.51732229571078,PhD,Los Angeles,366607.0010001535
CUST-2483,24.0,43430.05950439508,3.4254795517153207, high school ,Chicago,222321.54130986403
CUST-2484,18.0,57934.90479701905,0.0,Bachelor,N/A,267698.6864324531
CUST-2485,49.0,27136.223776916653,27.1377488608498,PhD,Los Angeles,264551.5721791965
CUST-2486,30.0,56482.91191135858,9.816105693673512,,Phoenix,372242.95584772143
CUST-2487,47.0,93229.40331456036,27.101595144547325,Bachelor,Chicago,
CUST-2488,40.0,60417.72976591923,19.88954761566319,Bachelor,New York,396978.6252318361
CUST-2489,,64614.01811437367,45.34869263439572, high school ,Chicago,517189.9788200755
CUST-2490,73.0,34796.70469654839,52.298726964542375,High School,Los Angeles,393550.6915918146
CUST-2491,36.0,47672.77183921045,15.728280592109323,High School,?,
CUST-2492,,,28.014356933815883,Master,?,438348.0365739219
CUST-2493,47.0,53645.698064875316,21.82704468325783,Bachelor,Los Angeles,371203.26566608355
CUST-2494,46.0,85632.87590007538,25.32097924794696,Bachelor,UNKNOWN,470835.9782753495
CUST-2495,66.0,71153.82121450249,49.42506207879448,Bachelor,Houston,584218.6234970327
CUST-2496,62.0,37770.84086125936,40.27992146248604,Master,Los Angeles,408443.5410493765
CUST-2497,46.0,64930.0955686401,23.543845804289358,High School,Chicago,
CUST-2498,47.0,69964.4349699357,26.746697119422798,Master,Los Angeles,469992.15331455285
CUST-2499,33.0,82802.98077042533,12.624756420933144,Bachelor,N/A,471268.33313311584
CUST-2116,42.0,,19.276593859487484,Bachelor,Phoenix,183735.8009483546
CUST-2368,27.0,69527.15538712438,5.7931375514194325,bachelor,New York,338057.1977676265
CUST-1422,,80605.66908063684,28.361505610802464,Master,Los Angeles,506658.89763526316
CUST-1413,,,32.99371754693161,Master,Los Angeles,401421.68709224876
CUST-1451,50.0,67299.2200493245,30.33668097743616,Master,Los Angeles,484255.7083054397
CUST-1861,65.0,81774.97239408371,43.22295844963398,Bachelor,Chicago,574784.547399545
CUST-2063,34.0,,15.499237810593334,Master,Houston,393069.6976783074
CUST-1741,63.0,44864.09822861078,43.501158335043534,High School,Los Angeles,437232.3234731711
CUST-2272,43.0,65074.79322989147,23.147488842008826,Master,Chicago,406163.73581641255
CUST-1259,43.0,45997.583701216536,21.913046100372274,Bachelor,Chicago,5982728.986458606
CUST-1888,28.0,42440.34826486878,6.422902608248591,PhD,N/A,235086.80618781105
CUST-2432,27.0,73409.61234482424,4.0532423239459305,Master,UNKNOWN,360260.7378133385
CUST-1712,,46618.54522680167,46.12698725042081,Bachelor,Los Angeles,471957.05456220155
CUST-2382,35.0,60004.14129836394,15.374131591717832,Bachelor,New York,359253.52961590193
CUST-1070,53.0,80583.11274651287,29.57765614143844,Master,New York,532660.8067041672
